Stop time	11:12:38	11:13:2	11:13:34	11:14:26	11:16:28	11:16:58	11:17:36	11:18:46	11:19:20	11:19:56	11:20:48	11:21:16	11:23:36	11:24:2	11:25:28	11:25:54	11:26:20	11:26:48	11:27:12	11:27:36	11:28:0	11:28:28	11:28:52	11:29:14	11:29:38	11:30:4	11:30:28	11:30:50	11:32:20	11:35:14	11:37:0	11:37:26	11:37:50	11:38:14	11:38:38	11:39:16	11:39:42	11:40:6	11:40:28	11:40:52	11:41:14	11:41:38	11:42:8	11:42:32	11:42:58	11:43:22	11:43:46	11:44:10	11:44:34	11:45:2	11:45:24	11:45:50	11:46:12	11:46:36	11:46:58	11:48:6	11:51:32	11:51:56	11:52:20	11:52:46	11:53:12	11:53:36	11:54:0	11:54:28	11:54:52	11:55:16	11:55:42	11:56:6	11:56:30	11:56:56	11:57:22	11:57:46	11:58:12	11:58:36	11:58:58	11:59:24	11:59:46	12:0:16	12:0:38	12:1:4	12:1:28	12:2:8	12:2:32	12:2:56	12:5:52	12:6:28	12:6:50	12:7:40	12:8:16	12:8:46	12:9:16	12:9:44	12:10:8	12:10:38	12:11:2	12:11:28	12:11:52	12:12:14	12:12:42	12:13:12	12:13:38	
Integration Time (ms)	3	 3	 3	 3	 3	 3	 3	 3	 3	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	 5	
491.793823	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	
845.222229	41.6011505127	43.4956359863	39.2091827393	36.9583587646	44.7892189026	31.6205940247	41.8094253540	41.3256187439	29.7148647308	40.7908401489	45.1699142456	33.3176269531	44.8157920837	27.3704795837	29.5789413452	34.3323593140	36.0942649841	45.7441787720	32.6150894165	32.8275604248	38.2612304688	30.6608619690	46.2814674377	24.8167724609	33.9714698792	35.2157707214	38.5155258179	43.3689880371	41.3500976563	28.2352008820	40.2469825745	32.7326011658	37.5630187988	32.5420112610	30.8049430847	38.3621330261	41.4193534851	30.0549983978	36.5412902832	34.7031669617	35.6876716614	30.3775043488	41.0795707703	46.3961944580	33.7270126343	40.8322372437	31.7083263397	41.7333412170	44.1691474915	33.8407058716	39.7790832520	40.0642433167	27.6436805725	33.1325340271	24.9303627014	37.4401855469	36.4069061279	34.5273208618	34.2644309998	42.2759170532	33.0951881409	41.3722190857	34.4244461060	36.9831352234	43.0875701904	44.6013641357	31.6713809967	41.9653015137	36.5846786499	33.6131553650	39.4958610535	35.9663238525	35.1379547119	34.4391212463	34.3976516724	29.5451583862	36.2169265747	33.4952583313	34.0856590271	34.2131805420	32.1349105835	41.7974205017	31.1167488098	33.7508468628	29.3182334900	41.5940399170	30.3230285645	34.2179336548	45.5168762207	35.6754913330	37.8560142517	38.3340644836	40.6688499451	41.2463798523	32.8582115173	43.0391769409	40.3706474304	38.8347282410	37.1390457153	36.4039535522	31.2426395416	
845.547302	41.6454582214	43.5094146729	39.2031936646	36.9603347778	44.8221855164	31.6085033417	41.7768173218	41.3697280884	29.7254447937	40.8594093323	45.1576995850	33.3269615173	44.8477897644	27.3963031769	29.6091709137	34.3706283569	36.0868415833	45.7809333801	32.6366882324	32.8489303589	38.2656135559	30.6660614014	46.2985687256	24.8273677826	34.0270195007	35.2520980835	38.5453987122	43.4127578735	41.3876533508	28.2935676575	40.3172302246	32.7398262024	37.6002693176	32.5541114807	30.8653564453	38.3767929077	41.4303894043	30.0302391052	36.5342369080	34.7201995850	35.7066001892	30.3817024231	41.1002883911	46.4196968079	33.7181968689	40.8497352600	31.7508182526	41.7991180420	44.2187652588	33.8635101318	39.7746582031	40.0653114319	27.6387786865	33.1465148926	24.9396343231	37.4474334717	36.3770408630	34.4581413269	34.2033462524	42.2204284668	33.0424118042	41.2818946838	34.3861427307	36.9133720398	43.0718383789	44.5792465210	31.6143550873	41.9266891479	36.5633163452	33.5756492615	39.4177055359	35.8928070068	35.0795288086	34.3801498413	34.3659324646	29.4643039703	36.1288146973	33.4471092224	34.0376777649	34.1569442749	32.1037902832	41.7718086243	31.0615921021	33.7030754089	29.2958374023	41.5496482849	30.2939147949	34.1631317139	45.5177993774	35.6077423096	37.8128471375	38.2989158630	40.6289939880	41.1955490112	32.8057899475	42.9447937012	40.3021965027	38.8376693726	37.1164665222	36.3597679138	31.2315044403	
845.872253	41.6262702942	43.4925613403	39.1845436096	36.9667930603	44.7789306641	31.6216735840	41.7521629333	41.3707275391	29.7019367218	40.8489990234	45.1250152588	33.2961578369	44.8319740295	27.4027824402	29.5961055756	34.3648300171	36.0642242432	45.7575035095	32.6447334290	32.8294944763	38.2796478271	30.6419067383	46.2878952026	24.8346500397	34.0194244385	35.2797775269	38.5368804932	43.4128608704	41.3496780396	28.2931690216	40.3346977234	32.7590332031	37.5795555115	32.5374374390	30.8431949615	38.3631782532	41.4757652283	30.0067062378	36.4802055359	34.7061882019	35.6775703430	30.4312076569	41.0828552246	46.4555549622	33.6899414063	40.8397979736	31.7594833374	41.7671546936	44.2454605103	33.8611602783	39.8128051758	40.0580406189	27.6748275757	33.1377754211	24.9157142639	37.4741630554	36.3731269836	34.4764213562	34.1567420959	42.2887916565	33.0464172363	41.3181915283	34.4053344727	36.9630889893	43.1082801819	44.6351089478	31.6282901764	41.9888572693	36.5734252930	33.5746803284	39.4455833435	35.8670425415	35.0864868164	34.4166793823	34.3698120117	29.4869899750	36.0994262695	33.4360656738	34.0237884521	34.1623153687	32.1232414246	41.8411026001	31.0767765045	33.7105560303	29.3748683929	41.5851593018	30.2795848846	34.1494979858	45.5772972107	35.6356430054	37.8190345764	38.3045806885	40.6361274719	41.1772003174	32.8119468689	42.9065895081	40.3389053345	38.8622741699	37.0958442688	36.3936233521	31.2420673370	
846.197144	41.6626014709	43.5680313110	39.2150344849	36.9886283875	44.7754211426	31.6673545837	41.7981491089	41.4014320374	29.7485198975	40.8693809509	45.1361351013	33.3321304321	44.8858795166	27.4194602966	29.6303977966	34.4369010925	36.0842552185	45.7078399658	32.6793518066	32.8380584717	38.2663192749	30.6780719757	46.3116149902	24.8518753052	34.0468826294	35.3066978455	38.6120529175	43.4302825928	41.3491744995	28.3435592651	40.3167381287	32.7716064453	37.5701026917	32.5641326904	30.8980197906	38.3964767456	41.4747543335	30.0435905457	36.5236816406	34.7558937073	35.7118148804	30.4352321625	41.1146240234	46.4494743347	33.6822319031	40.8674659729	31.7847251892	41.8045845032	44.2321968079	33.9041595459	39.8373374939	40.0978164673	27.7111053467	33.1645393372	24.9355106354	37.5095939636	36.4228172302	34.5490684509	34.2402343750	42.3319816589	33.1217308044	41.3943290710	34.4618339539	37.0044021606	43.1741104126	44.6634750366	31.6768283844	42.0634078979	36.6916999817	33.5987739563	39.5016937256	35.9272880554	35.1377296448	34.4736976624	34.4062194824	29.5275650024	36.1355018616	33.4559516907	34.0854949951	34.2360839844	32.1665725708	41.8847160339	31.1490859985	33.7734260559	29.4273586273	41.6306533813	30.3843402863	34.2230606079	45.6824951172	35.6972465515	37.8709716797	38.3322525024	40.7346115112	41.2012748718	32.9278335571	42.9424629211	40.3701171875	38.9270057678	37.1629142761	36.4341926575	31.2958831787	
846.522034	41.6648025513	43.5760498047	39.2347946167	37.0171012878	44.7699623108	31.6576919556	41.7916564941	41.3931236267	29.7414741516	40.8511772156	45.1662368774	33.3389739990	44.8442764282	27.4211101532	29.6235046387	34.4260025024	36.1130142212	45.6835250854	32.6518096924	32.8696594238	38.2752990723	30.6789760590	46.3078765869	24.8677825928	34.0365257263	35.3004798889	38.5862388611	43.4276199341	41.3473892212	28.2927894592	40.3128967285	32.7619400024	37.5806465149	32.5422477722	30.9020309448	38.3724555969	41.4320182800	30.0468616486	36.5352935791	34.7177314758	35.7598266602	30.4404640198	41.0877723694	46.4270515442	33.7093238831	40.8757629395	31.7699699402	41.7869338989	44.1421012878	33.8783836365	39.8417320251	40.1159477234	27.6868877411	33.1384811401	24.9019241333	37.4990005493	36.5108680725	34.6115493774	34.3606300354	42.4320983887	33.2302017212	41.5087585449	34.5649604797	37.0950241089	43.2583694458	44.7520446777	31.7850112915	42.1685295105	36.7235946655	33.6888084412	39.6168746948	36.0336914063	35.2407646179	34.5623703003	34.5435333252	29.6942558289	36.2617225647	33.5843391418	34.1364746094	34.3484268188	32.2151794434	41.9419097900	31.2348575592	33.8552589417	29.5041885376	41.7574386597	30.4535694122	34.3249244690	45.7485961914	35.7928886414	37.9754714966	38.4306564331	40.8307189941	41.3170738220	33.0432929993	43.0585136414	40.4783477783	38.9729766846	37.2457580566	36.5240173340	31.3780460358	
846.846802	41.7502479553	43.6652793884	39.3013763428	37.0872993469	44.8507575989	31.7272014618	41.8512268066	41.4232559204	29.8076801300	40.9204216003	45.2830162048	33.4339904785	44.8909149170	27.4523220062	29.6820526123	34.4707870483	36.1831054688	45.7576866150	32.6986236572	32.9484329224	38.2847023010	30.7653846741	46.3457412720	24.9620552063	34.1149253845	35.3805732727	38.6989021301	43.5098991394	41.4362030029	28.3799324036	40.3623466492	32.8505058289	37.6834106445	32.6317291260	30.9803180695	38.4190559387	41.4748878479	30.1402034760	36.6172180176	34.7363281250	35.8721275330	30.4621162415	41.1837120056	46.4747810364	33.7666511536	40.9721565247	31.7971172333	41.8685455322	44.2536315918	33.9316177368	39.9152069092	40.1916389465	27.6732292175	33.2361946106	24.9939117432	37.5589981079	36.4818191528	34.5647430420	34.3500251770	42.4090652466	33.2050933838	41.4735832214	34.5402069092	37.0328903198	43.2398872375	44.6821937561	31.7702808380	42.1216278076	36.7135200500	33.6910972595	39.6044235229	36.0260925293	35.2233047485	34.5137863159	34.5657653809	29.6607131958	36.2496566772	33.5748062134	34.1382904053	34.3255043030	32.1481018066	41.8808593750	31.2130355835	33.8459358215	29.4766006470	41.7583045959	30.4195671082	34.2832374573	45.6905746460	35.7934761047	37.9467506409	38.4167671204	40.7776565552	41.3271141052	33.0261344910	43.0263442993	40.4097442627	38.9174575806	37.2140464783	36.4713478088	31.3685474396	
847.171509	41.7753143311	43.6735839844	39.3461456299	37.1576766968	44.8790359497	31.7997207642	41.9087257385	41.4926528931	29.8857650757	40.9603576660	45.2837448120	33.4521369934	44.9035377502	27.5098838806	29.7228813171	34.4931411743	36.2763977051	45.8518180847	32.7448043823	33.0136260986	38.3294372559	30.8354854584	46.3239898682	25.0077342987	34.2026138306	35.4026145935	38.6987380981	43.5390586853	41.4857673645	28.3989181519	40.3899040222	32.9234313965	37.7223358154	32.6318283081	31.0037651062	38.4856300354	41.5266876221	30.2187976837	36.6314849854	34.7677383423	35.8757705688	30.5372600555	41.2003593445	46.5097389221	33.8430213928	41.0010566711	31.8339195251	41.9160423279	44.3059463501	33.9756011963	39.9509315491	40.2026672363	27.7224063873	33.3093643188	25.0793933868	37.5681953430	36.5401687622	34.6430282593	34.3749465942	42.4931106567	33.2746047974	41.5726242065	34.6352043152	37.0947647095	43.3130035400	44.7958450317	31.8118457794	42.1846694946	36.7473526001	33.7575035095	39.6856918335	36.0622749329	35.2901382446	34.5691490173	34.6282234192	29.7294025421	36.3076095581	33.6194953918	34.2223663330	34.3853073120	32.2117042542	41.9541587830	31.2576293945	33.8985252380	29.5128459930	41.8481750488	30.4425239563	34.3150520325	45.7208557129	35.8762741089	37.9797439575	38.5375175476	40.8353462219	41.3917617798	33.0461044312	43.1258239746	40.4920387268	38.9720039368	37.3050842285	36.5083694458	31.4026794434	
847.496216	41.8485755920	43.7454566956	39.4179000854	37.2454452515	44.9936256409	31.9138412476	42.0411148071	41.6057777405	29.9993839264	41.0616264343	45.3375816345	33.5979270935	44.9810829163	27.6079692841	29.8006000519	34.5707130432	36.3367500305	45.9266471863	32.8497009277	33.0777282715	38.4215583801	30.9270286560	46.4027900696	25.0488929749	34.2994117737	35.4690284729	38.7850761414	43.6326789856	41.5743713379	28.5418663025	40.4452095032	33.0407218933	37.8344688416	32.7160148621	31.0710372925	38.5684967041	41.6483039856	30.2902431488	36.7187690735	34.9097824097	35.9134864807	30.6074047089	41.2781562805	46.6270370483	33.9236793518	41.0919494629	31.9130592346	41.9724502563	44.3758354187	34.0673713684	40.0330276489	40.2923622131	27.7925071716	33.3843421936	25.1762924194	37.6568603516	36.5833015442	34.7459564209	34.4486122131	42.5578575134	33.3527565002	41.6444435120	34.6982994080	37.2007484436	43.4253883362	44.8983612061	31.8816280365	42.2815666199	36.8998985291	33.7893295288	39.7939262390	36.1587104797	35.3822517395	34.6324958801	34.6825637817	29.7652511597	36.3689880371	33.6994323730	34.3502120972	34.4551658630	32.3098983765	42.0724906921	31.3521804810	33.9634361267	29.5879402161	41.9005508423	30.4829540253	34.3617935181	45.8431167603	35.9818115234	38.0434494019	38.6261749268	40.9573249817	41.4606857300	33.1178970337	43.2238883972	40.5712280273	39.0349349976	37.3755264282	36.5881652832	31.4676380157	
847.820862	41.8772239685	43.7489204407	39.4598541260	37.2664718628	45.0442962646	31.9649124146	42.0803260803	41.6953582764	30.0505790710	41.1199798584	45.3512268066	33.6391639709	45.0209426880	27.6966629028	29.8602371216	34.6147079468	36.4002037048	45.9095802307	32.9210052490	33.1513404846	38.5252418518	30.9523544312	46.4220314026	25.0955944061	34.3375396729	35.4994583130	38.7555313110	43.6825942993	41.6265640259	28.5663032532	40.4690742493	33.0583229065	37.8480453491	32.7322349548	31.0754470825	38.5969429016	41.6541213989	30.3372287750	36.7276496887	35.0219612122	35.9509658813	30.6475868225	41.2741699219	46.6812820435	33.9482803345	41.1341819763	31.9550304413	42.0003395081	44.4087142944	34.1618423462	40.0921058655	40.3269271851	27.8690929413	33.3826713562	25.1662368774	37.6867485046	36.7316551208	34.8833541870	34.5702781677	42.6644935608	33.4518623352	41.7863388062	34.8337898254	37.3143692017	43.5743789673	45.0779838562	32.0521965027	42.4623565674	37.0190925598	33.8797492981	39.9548454285	36.2865257263	35.5106124878	34.7700042725	34.7785758972	29.9016513824	36.5088272095	33.8103218079	34.4802894592	34.5569305420	32.4438133240	42.2301483154	31.4772186279	34.0798797607	29.6909503937	42.0493469238	30.6087112427	34.4997024536	46.0165176392	36.1019515991	38.1677017212	38.7385940552	41.0684738159	41.5762329102	33.2583961487	43.4036254883	40.6909637451	39.2023582458	37.5384140015	36.7721862793	31.5823345184	
848.145447	41.8800544739	43.7279205322	39.3951568604	37.2246551514	45.0770721436	31.8532581329	42.0175361633	41.6791839600	29.9939422607	41.1074409485	45.3575210571	33.6252975464	45.0205421448	27.6380023956	29.8388843536	34.5957489014	36.3945312500	45.9148864746	32.8689842224	33.0919456482	38.5537757874	30.8947296143	46.4611511230	25.0636043549	34.2803878784	35.4748382568	38.7243499756	43.6350135803	41.6151924133	28.5621414185	40.4528694153	33.0149383545	37.8730201721	32.7406387329	31.0053253174	38.5290145874	41.7018852234	30.2824459076	36.7369918823	34.9920463562	35.9314842224	30.6116638184	41.2732658386	46.7060737610	33.9116020203	41.1365089417	31.9375782013	41.9724655151	44.4151000977	34.1403121948	40.0693817139	40.2700500488	27.8418006897	33.3361473083	25.0843048096	37.6852684021	36.7197647095	34.8802795410	34.5593376160	42.6882896423	33.4658241272	41.7879867554	34.8651008606	37.3456611633	43.5787391663	45.1029891968	32.0931968689	42.4744834900	37.0079040527	33.8891563416	39.9286613464	36.3155059814	35.5484619141	34.7678985596	34.8177604675	29.8720989227	36.5211524963	33.8383102417	34.4878120422	34.5671806335	32.4709815979	42.2035026550	31.4737968445	34.0563011169	29.6997013092	42.0502471924	30.6197338104	34.4848976135	46.0361251831	36.0847816467	38.1931114197	38.7232856750	41.0329666138	41.6101226807	33.2633895874	43.3961944580	40.7133750916	39.1866035461	37.4967651367	36.8041076660	31.6009883881	
848.470032	41.8715858459	43.7278251648	39.3898849487	37.1943130493	45.0055274963	31.7602329254	42.0156517029	41.6430397034	29.9462413788	41.0883979797	45.3330802917	33.5438880920	45.0187606812	27.6154785156	29.8324432373	34.5827751160	36.3808937073	45.8856658936	32.8353805542	33.0865516663	38.4870605469	30.8413658142	46.4344482422	25.0606899261	34.2700958252	35.4750022888	38.7270698547	43.6202011108	41.5802764893	28.4783000946	40.4313850403	32.9483184814	37.8292770386	32.7335166931	30.9980297089	38.4837226868	41.6614456177	30.2935447693	36.7039146423	34.9436302185	35.9277534485	30.5594482422	41.2757072449	46.6523170471	33.8449401855	41.1261596680	31.8915328979	41.9973106384	44.4357795715	34.1365623474	40.0638771057	40.2435379028	27.8250637054	33.3432579041	25.0395889282	37.6760940552	36.7381057739	34.8299903870	34.5289573669	42.6540794373	33.4220199585	41.7765655518	34.8477973938	37.3335037231	43.5092582703	45.0427513123	32.0511322021	42.4033279419	36.9281082153	33.9072952271	39.8787384033	36.2640380859	35.5146675110	34.7455940247	34.7752494812	29.8600940704	36.5172767639	33.7837028503	34.4435958862	34.5255126953	32.4389572144	42.1765823364	31.4175033569	34.0196876526	29.6568870544	42.0318489075	30.6126956940	34.5129623413	45.9305953979	36.0606079102	38.1703033447	38.6822128296	41.0029602051	41.5474014282	33.2222785950	43.3212890625	40.6833534241	39.1788291931	37.4826354980	36.7648468018	31.5998401642	
848.794495	41.9288139343	43.7983398438	39.4128074646	37.2631568909	45.0492591858	31.7819156647	42.0410232544	41.6551170349	29.9760437012	41.1183090210	45.3676071167	33.5701560974	45.0684471130	27.6082954407	29.8513183594	34.6206588745	36.3892288208	45.9790306091	32.8341217041	33.1455039978	38.4762763977	30.9040985107	46.5321006775	25.0561618805	34.3057479858	35.4636688232	38.8243484497	43.6621055603	41.6399383545	28.5306034088	40.5073127747	33.0186500549	37.8819580078	32.7332077026	31.0549583435	38.5155754089	41.7163505554	30.3271064758	36.7808227539	34.9638595581	35.9460754395	30.6116847992	41.3261260986	46.6935310364	33.9011383057	41.1608505249	31.8921470642	42.0371093750	44.4748077393	34.1232948303	40.0933990479	40.2842788696	27.8554191589	33.4047660828	25.0971202850	37.7319374084	36.7265739441	34.8379096985	34.5178604126	42.6273231506	33.4305267334	41.7440757751	34.8160781860	37.3564491272	43.5062904358	44.9929084778	32.0043716431	42.3204841614	36.9192161560	33.9421844482	39.8629112244	36.2706489563	35.5141906738	34.7763328552	34.7729415894	29.8832168579	36.5132064819	33.7661399841	34.4516563416	34.5651016235	32.4313850403	42.1364212036	31.4294281006	34.0186538696	29.6510848999	42.0013084412	30.6041660309	34.4969215393	45.8706092834	36.0626831055	38.1435317993	38.6625595093	40.9944686890	41.5090332031	33.1961555481	43.2805328369	40.7263717651	39.1406402588	37.4735221863	36.7460975647	31.6051635742	
849.118896	41.9495201111	43.7954406738	39.4704475403	37.3203620911	45.0594024658	31.8724517822	42.0574684143	41.6596450806	30.0038967133	41.1356887817	45.3853797913	33.5708122253	45.0468940735	27.6592369080	29.8631362915	34.6326942444	36.3827285767	45.9937744141	32.8727989197	33.1549720764	38.4370346069	30.9228744507	46.5398979187	25.0862693787	34.3224906921	35.5090332031	38.9139709473	43.7353439331	41.6657638550	28.5957336426	40.5789413452	33.0592231750	37.9192810059	32.7353401184	31.1006240845	38.5391578674	41.6886215210	30.3339996338	36.8152389526	35.0023956299	36.0155792236	30.6236896515	41.3388748169	46.6911888123	33.9198722839	41.2004852295	31.9197120667	42.0800361633	44.4635696411	34.1809883118	40.1190605164	40.3711585999	27.9277915955	33.4527816772	25.1657123566	37.7716102600	36.7167968750	34.8476715088	34.5436058044	42.6102447510	33.4306449890	41.6854019165	34.8047065735	37.3530731201	43.5076637268	44.9284782410	31.9809494019	42.3425903320	36.9084243774	33.9214172363	39.8959922791	36.2944259644	35.4911918640	34.8300170898	34.7697792053	29.9249267578	36.5193443298	33.7687187195	34.4247169495	34.5784950256	32.4479293823	42.1471900940	31.4445438385	34.0533065796	29.6801185608	42.0090332031	30.6185340881	34.5384368896	45.8626823425	36.0745811462	38.1115226746	38.6409835815	41.0174179077	41.4047698975	33.1765174866	43.2948570251	40.7016372681	39.1444625854	37.4846916199	36.7380943298	31.6249370575	
849.443298	42.0017318726	43.8309249878	39.4984436035	37.3745498657	45.1634216309	32.0331077576	42.0784492493	41.7307586670	30.0842285156	41.1663856506	45.4717521667	33.6246528625	45.1317825317	27.7222690582	29.9364738464	34.6899185181	36.4427223206	46.0618362427	32.9487991333	33.1938285828	38.5304908752	30.9977703094	46.6006355286	25.1460647583	34.3954315186	35.6083259583	39.0091552734	43.7681159973	41.7646865845	28.6657485962	40.6753044128	33.1861534119	37.9947929382	32.8071556091	31.1806468964	38.6167411804	41.7862663269	30.4088420868	36.8812065125	35.1236152649	36.0914649963	30.6989994049	41.4206275940	46.7561378479	34.0071144104	41.2838706970	32.0382881165	42.1416816711	44.5147018433	34.2134475708	40.1991271973	40.4398231506	28.0055313110	33.5015907288	25.2327232361	37.8507232666	36.7433624268	34.9205474854	34.5413284302	42.6433753967	33.4451484680	41.7088165283	34.8483695984	37.3379592896	43.5596008301	44.9348258972	31.9752464294	42.3698310852	36.9172897339	33.9678077698	39.8900527954	36.3475646973	35.4826164246	34.8347854614	34.7896690369	29.9368133545	36.5371170044	33.8214530945	34.4708480835	34.6060943604	32.4878692627	42.1643791199	31.4753856659	34.1399803162	29.7137088776	42.0495643616	30.6581325531	34.5047225952	45.9319572449	36.0894813538	38.1139831543	38.6412773132	41.0843696594	41.4466476440	33.2219161987	43.2920227051	40.7405433655	39.1559638977	37.4892120361	36.7644348145	31.6241168976	
849.767639	41.9789237976	43.8066940308	39.4971046448	37.3265724182	45.1781806946	32.0242004395	42.0771293640	41.8057518005	30.0974216461	41.1788291931	45.4911575317	33.6080284119	45.1303062439	27.7037715912	29.9169158936	34.7072906494	36.4565238953	46.0502548218	32.9501190186	33.1409111023	38.5532264709	30.9455280304	46.5642051697	25.1385841370	34.4166793823	35.6270446777	38.9993553162	43.7508811951	41.7174301147	28.6183509827	40.6776962280	33.1300506592	37.9973907471	32.8470306396	31.1660823822	38.6223220825	41.8022918701	30.4005889893	36.8879623413	35.0954704285	36.0859375000	30.6712207794	41.4297599792	46.7871398926	34.0290985107	41.3009452820	32.0855484009	42.1656990051	44.4780960083	34.2064666748	40.1596755981	40.4693031311	28.0273876190	33.4940948486	25.2497978210	37.8423957825	36.7910118103	34.9635429382	34.6441116333	42.7243156433	33.5031661987	41.7220687866	34.9085731506	37.3707313538	43.5780563354	45.0379028320	32.0068244934	42.4378318787	36.9312667847	33.9884300232	39.9157409668	36.3675498962	35.5065956116	34.8532257080	34.7856483459	29.9239253998	36.5518379211	33.8418693542	34.4615173340	34.6134262085	32.5422668457	42.2452049255	31.4882793427	34.2004699707	29.7460918427	42.1258850098	30.6959743500	34.5282287598	46.0204162598	36.1387786865	38.1953430176	38.7148246765	41.1354827881	41.5073547363	33.2175865173	43.3703880310	40.7667045593	39.2104530334	37.5143814087	36.7911186218	31.6504096985	
850.091858	42.0415573120	43.9308891296	39.5475540161	37.3925552368	45.2378082275	32.0514183044	42.1834602356	41.8719902039	30.1421947479	41.2543525696	45.5899429321	33.6706619263	45.2340927124	27.7101135254	29.9305286407	34.7594947815	36.5195884705	46.0922431946	33.0046577454	33.2150802612	38.6362457275	31.0216846466	46.6358222961	25.1799812317	34.4972686768	35.6567306519	38.9942398071	43.7950859070	41.8145103455	28.6379909515	40.7202186584	33.1666145325	38.0361595154	32.8983573914	31.2578201294	38.6804161072	41.8185729980	30.4638690948	36.9165267944	35.1487808228	36.1419181824	30.7124786377	41.4992713928	46.9012603760	34.1003990173	41.3738517761	32.1618614197	42.2063331604	44.5968933105	34.2761192322	40.2461624146	40.5292892456	28.0429840088	33.5513191223	25.3022918701	37.8902359009	36.8336677551	35.0173759460	34.6828193665	42.8030014038	33.5176391602	41.8097000122	34.9407539368	37.4434280396	43.6592597961	45.1477813721	32.0875778198	42.5072059631	37.0004730225	34.0611381531	39.9731101990	36.3773765564	35.5667114258	34.8624992371	34.8513145447	29.9366893768	36.5822181702	33.9011001587	34.5141105652	34.6819419861	32.5575332642	42.3180389404	31.5099067688	34.2753105164	29.7647781372	42.1646041870	30.7245788574	34.5590248108	46.0850715637	36.2042846680	38.2802772522	38.7870368958	41.1914100647	41.6066551208	33.2880363464	43.3898048401	40.8401985168	39.2347259521	37.5727996826	36.8735923767	31.6710796356	
850.416138	42.0783119202	43.9697608948	39.6309700012	37.4166145325	45.2363777161	32.0423927307	42.2124176025	41.8881950378	30.1136589050	41.3269920349	45.5967750549	33.6611061096	45.2356643677	27.6726303101	29.8705997467	34.7029724121	36.4884033203	46.0689201355	32.9427108765	33.1917076111	38.6257171631	31.0332202911	46.6343955994	25.1526031494	34.4190902710	35.6074752808	38.9633293152	43.7888069153	41.8516540527	28.6442451477	40.6380805969	33.1551361084	38.0374298096	32.8837738037	31.2207660675	38.6741142273	41.7819480896	30.4634895325	36.8715019226	35.0864486694	36.1289253235	30.7468090057	41.5117034912	46.9536247253	34.1189994812	41.3626098633	32.1119232178	42.1698303223	44.6530914307	34.3048858643	40.2359695435	40.5725288391	28.0472812653	33.6056900024	25.3366374969	37.8739318848	36.8201255798	34.9961051941	34.7040061951	42.8268203735	33.5495872498	41.7956314087	34.9533729553	37.4528808594	43.6521453857	45.2008132935	32.1764450073	42.5299530029	37.0118637085	34.0493965149	40.0282173157	36.4041099548	35.6307640076	34.8973617554	34.9098548889	29.9820480347	36.5822601318	33.9034156799	34.5089759827	34.7301330566	32.5457763672	42.3676605225	31.5382862091	34.2932929993	29.7970657349	42.1637039185	30.7572536469	34.6174430847	46.1118316650	36.2060356140	38.3448371887	38.8623580933	41.1802101135	41.6106719971	33.3087120056	43.4768486023	40.8701934814	39.2793960571	37.6190185547	36.9248733521	31.7129726410	
