Plot	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
Stop time	10:28:42	10:29:00	10:29:14	10:29:32	10:29:50	10:30:12	10:30:28	10:30:46	10:31:02	10:31:22	10:31:40	10:31:56	10:32:14	10:32:30	10:32:48	10:33:04	10:33:28	10:33:48	10:34:04	10:34:28	10:34:50	10:35:06	10:35:22	10:35:40	10:36:04	10:36:22	10:36:38	10:36:58	10:37:24	10:37:42	10:38:02	10:38:20	10:38:38	10:39:06	10:39:30	10:39:48	10:40:02	10:40:18	10:40:34	10:41:02	10:44:04	10:44:30	10:44:48	10:45:04	10:45:20	10:45:46	10:46:06	10:46:24	10:46:54	10:47:10	10:47:26	10:47:46	10:48:02	10:48:22	10:48:40	10:48:58	10:49:28	10:49:46	10:50:18	10:50:34	10:50:58	10:51:16	10:51:32	10:51:48	10:52:14	10:52:32	10:52:48	10:53:10	10:53:40	10:54:08	10:54:28	10:54:48	10:55:06	10:55:24	10:55:40	10:55:58	10:56:16	10:56:32	10:56:50
673.671204	43704.85938	44101.73438	43411.68359	42483.41406	44742.84766	44307.81641	45048.72656	46863.36719	45683.03125	45450.46094	45388.76563	45049.39453	45377.34375	45467.34375	45515.67188	45025.04688	45830.92188	45683.44141	46112.38281	44462.87891	45454.06641	45852.72266	45174.9375	45364.39844	45742.48828	46614.37891	46345.97266	46690.53125	45478.21094	45978.1875	44921.25	45699.22266	47409.69141	46531.17969	46611.46875	44930.28125	45866.35156	46108.12891	46470.96875	46486.84766	46668.37109	880.9835205	44817.23047	46459.57813	3479.593018	45607.5625	47960.63672	46476.33203	47294.99609	48096.22266	47427.05859	47758.58984	46710.3125	48054.16797	47307.77734	47503.25	46242.09375	2079.122314	45868.98438	47103.57422	47163.26953	48616.67188	47209.125	48514.60547	47578.21484	48337.09375	48776.43359	49283.34375	47966.85547	47476.09375	47692.30078	49258.14453	47750.96875	48153.96484	49067.80859	46779.42578	48522.4375	48499.92578	48900.26172
674.020447	43754.52734	44138.33984	43463.69922	42509.06641	44784.67188	44348.42578	45138.16797	46870.44922	45719.74609	45468.26563	45430.32422	45072.29297	45434.68359	45491.71875	45579.42578	45078.94141	45881.77734	45726.00391	46142.14453	44508.92188	45485.0625	45886.44922	45232.60938	45413.75	45788.40234	46651.43359	46398.91797	46703.54688	45556.14063	46051.73438	44990.90625	45764.73438	47433.08203	46572.79297	46642.50391	44976.31641	45884.54297	46150.95313	46507.39453	46493.875	46717.82031	871.7357788	44890.94141	46500.07031	3492.990479	45684.14844	48023.14453	46518.20703	47336.63281	48149.39844	47437.66406	47857.08594	46779.26172	48126.61719	47378.83984	47557.29297	46339.93359	2081.666016	45928.16406	47174.64844	47184.67969	48687.57031	47306.74609	48573.44922	47628.65234	48413.61328	48850.03516	49363.74609	48025.23828	47574.05859	47778.26953	49333.83594	47800.58594	48183.05859	49114.73828	46853.33203	48626.35156	48582.69922	48990.57031
674.369751	43667.44922	44057.99609	43413.21484	42447.98047	44696.86328	44254.62891	45073.51953	46803.38672	45625.93359	45433.53516	45379.80078	44994.3125	45366.40625	45394.625	45544.46875	45018.42578	45822.29297	45686.3125	46078.92578	44467.90234	45438.5625	45842.48047	45140.05078	45345.46484	45737.44922	46568.30859	46316.49609	46665.12109	45516.06641	45959.125	44945.20313	45693.68359	47375.15625	46482.26172	46586.26563	44932.58203	45862.23438	46098.08984	46450	46417.16016	46659.15234	874.8053589	44807.15234	46457.64844	3492.365234	45604.96484	47964.46484	46436.88672	47242.88281	48057.68359	47375.78516	47793.94922	46693.51172	48059.71094	47307.76172	47503.15234	46272.71484	2063.030273	45842.67578	47106.25391	47106.50781	48609.72266	47220.05078	48501.91406	47541.80469	48326.56641	48786.83203	49303.99219	47967.73047	47489.28906	47673.72656	49286.83594	47749.96484	48096.13281	49035.25781	46781.63281	48539.08203	48524.15234	48916.55078
674.719055	43614.67578	44015.4375	43353.12109	42398.64063	44666.06641	44236.51172	45052.71875	46757.71875	45560.875	45396.46875	45358.64453	44964.69141	45324.60547	45333.79297	45526.4375	44982.84766	45792.20703	45682.42188	46049.39063	44443.86328	45370.39453	45792.00391	45127.19922	45279.73828	45690.50391	46508.18359	46269.95703	46619.80078	45479.79297	45911.83984	44892.76172	45686.3125	47348.26953	46466.08203	46556.54688	44888.77734	45862.44141	46052.83984	46434.25391	46411.10547	46623.39063	875.3115234	44756.57813	46470.50781	3477.236084	45556.1875	47950.17969	46405.97266	47187.46094	47988.50781	47325.77344	47723.51563	46669.17969	48045.64844	47309.78516	47482.875	46265.50781	2064.024902	45824.82031	47041.64453	47037.35156	48586.98438	47165.82031	48498.125	47505	48262.02344	48782.08594	49285.11328	47913.49219	47459.52344	47648.34766	49235.51563	47742.41406	48052.54688	49013.19531	46745.66406	48517.50391	48476.61719	48886.14844
675.068298	43492.18359	43890.56641	43258.58203	42294.76953	44578.17578	44100.875	44927.46875	46686.96875	45446.42578	45302.3125	45259.89453	44862.10547	45172.76953	45236.26563	45400.46875	44867.83984	45666.51953	45566.63672	45925.51953	44336.14453	45265.9375	45642.50391	45031.40625	45158.28125	45565.64453	46431.45703	46152.44922	46527.96875	45349.70313	45758.05078	44762.49609	45565.41016	47249.3125	46326.49609	46490.42578	44813.09375	45773.23438	45933.09375	46286.61328	46323.1875	46527.05859	877.2006836	44631.97266	46386.42188	3461.732178	45421.42188	47854.25391	46314.90234	47069.89063	47872.85547	47233.86328	47590.57813	46541.66016	47958.45313	47191.94922	47369.91797	46133.53516	2070.964355	45703.90234	46923.76563	46927.07813	48458.83203	47008.73438	48363.20703	47389.76563	48132.68359	48655.35938	49187.71484	47819.69922	47322.45313	47497.05859	49113.94922	47627.48438	47961.34766	48890.20703	46633.50391	48358.34375	48351.62109	48780.97266
675.417419	43449.70703	43811.59375	43202.63672	42201.98438	44508.53906	44028.24609	44865.96094	46600.79688	45342.47656	45196.0625	45163.53125	44818.17188	45130.80859	45190.22656	45291.10156	44819.52734	45619.70313	45486.82813	45875.52734	44255.32813	45206.84375	45564.65234	44943.36719	45105.3125	45510.29688	46354.60938	46069.32422	46450.80859	45286.44922	45710.71484	44709.89063	45488.29688	47174.03906	46239.41406	46393.65234	44740.55859	45699.60938	45850.60547	46223.28906	46273.76172	46442.42578	876.706665	44597.22266	46319.14063	3458.844238	45348.05469	47774.62891	46239.95313	47024.02344	47792.41406	47165.70313	47512.8125	46461.73828	47889.27344	47116.89063	47282.69141	46065.31641	2082.7146	45639.00391	46836.89844	46875.4375	48388.72266	46918.06641	48288.41406	47335.41016	48057.92188	48582.30469	49122.60938	47727.75781	47276.42969	47435.39844	49020.45313	47509.10938	47919.59375	48849.53125	46574.57813	48284.47266	48290.5	48676.38281
675.766541	43319.41406	43687.70313	43101.67578	42099.15625	44363.70313	43915.92969	44749.97656	46473.53906	45233.42188	45050.83594	45012.17188	44678.19141	44991.89063	45060.64844	45155.32813	44678.53516	45501.47266	45365.33594	45773.36328	44119.66016	45078.71094	45425.48438	44825.80469	45016.08594	45404.60938	46259.92578	45936.10938	46342.48438	45147.375	45614.95703	44609.64063	45328.86719	47038.14063	46094.37891	46252.58594	44634.29688	45563.53516	45745.80469	46112.70703	46112.17578	46339.03906	869.7201538	44478.22656	46191.75781	3453.806152	45237.48438	47621.10938	46090.28906	46885.62891	47698.28516	47035.64063	47426.32031	46341.38281	47722.56641	46931.19531	47137.04688	45904.12891	2079.639648	45521.33203	46739.875	46737.9375	48258.25391	46801.19141	48126.17188	47205.72656	47934.25781	48462.09375	48996.00781	47604.38281	47154.17578	47319.75781	48909.27344	47372.45703	47758.1875	48699.97656	46464.6875	48138.47656	48142.51953	48538.78906
676.11554	43171.94141	43583.53125	42976.33203	41980.01953	44209.51563	43763.95703	44618.94141	46341.24609	45100.45703	44902.91797	44861.20703	44557.11328	44904.53125	44910.58203	45003.19922	44548.11328	45337.77734	45216.08203	45668.15234	43931.19922	44957.21875	45292.38672	44672.30078	44880.05078	45252.35938	46096.04688	45795.17578	46205.62109	45009.32422	45496.77734	44447.51563	45158.77734	46913.13672	45978.58203	46103.38672	44462.5	45424.96484	45630.84766	46009.84375	46004.39063	46183.15234	873.7907104	44326.28125	46076.76172	3445.737305	45106.82422	47475.19141	45970.49609	46758.39063	47537.41016	46904.88672	47279.0625	46224.79297	47568.23828	46790.87891	46991.04297	45766.95703	2068.424805	45426.62891	46631.48828	46615.21484	48116.15234	46675.48047	47996.84766	47079.62109	47805.30078	48332.88672	48865.66016	47458.85938	47023.29297	47192.23438	48745.32422	47241.15234	47616.92578	48573.33203	46327.92188	48010.33984	48006.31641	48388.51953
676.4646	43116.38672	43565.05078	42923.23828	41959.02734	44179.66797	43765.41016	44574.88281	46333.85547	45126.84766	44899.96484	44870.83203	44539.16016	44866.43359	44900.30469	44973.14453	44521.33203	45308.47656	45200.40234	45641.48828	43915.67578	44934.42969	45244.48047	44654.02734	44814.51953	45228.59766	46041.37891	45813.96484	46157.05469	44926.65234	45473.01172	44381.07031	45101.80078	46873.59766	45934.11719	46073.16406	44426.20703	45353.78906	45591.23828	45978.12891	45944.72656	46150.0625	873.2622681	44277.39063	46009.15625	3451.534424	45056.85938	47452.82813	45948.51953	46714.32031	47515.03125	46866.04688	47259.14453	46190.58594	47536.39453	46777.94141	46963.42578	45699.14063	2066.294678	45415.71094	46635.84766	46591.56641	48079.41016	46681.35156	47981.25391	47038.41016	47759.5	48327.625	48843.5625	47445.67969	47028.23828	47183.41406	48743.37891	47215.95703	47547.45313	48544.85156	46256.92969	47974.95313	47938.32813	48423.97266
676.813538	43145.72266	43593.59766	42928.375	41975.35547	44195.92578	43750.21094	44557.79297	46388.49609	45164.12891	44938.19922	44903.78906	44561.87891	44923.42969	44953.60547	44996.02734	44510.45703	45351.79297	45233.87109	45663.61719	43949.61719	44980.07422	45275.00391	44676.54297	44856.40234	45252.81641	46047.69531	45852.78516	46187.37109	44970.05469	45530.41797	44428.08203	45141.57031	46935.36328	45996.58203	46125.66406	44475.82422	45383.57422	45577.62109	45970.20703	45992.16797	46133.85156	879.3692017	44328.85156	46036.98828	3447.516113	45081.38281	47522.23047	45967.16797	46753.41797	47561.41016	46874.38672	47285.34766	46194.62891	47576.24219	46836.44141	46994.59766	45730.46094	2073.36377	45426.79297	46652.76172	46609.06641	48088.67578	46686.99609	48021.25781	47083.28906	47786.40234	48342.56641	48892.55078	47462.66406	47046.33203	47194.24219	48794.64453	47225.78906	47629.44531	48572.33203	46279.58984	48019.94531	47952.01953	48434.77344
677.162476	43142.61719	43565.92188	42879.79688	41946.72656	44174.15625	43770.39063	44513.83984	46321.51563	45136.21094	44878.42188	44891.87109	44532.57813	44868.39063	44938.32813	44969.64844	44470.1875	45336.67188	45163.1875	45608.57031	43944.13672	44935.30469	45255.77734	44631.46875	44814.15234	45231.05469	46011.07422	45823.49609	46126.46484	44921.375	45489.28125	44450.87109	45138.41406	46886.85938	45991.52734	46090.57813	44461.25781	45351.08594	45547.02734	45939.26563	45934.53906	46150.94922	877.7130127	44315.82813	45992.5	3447.115967	45062.90234	47473.53906	45945.54688	46714.58984	47586.53125	46863.49219	47249.76563	46176.04688	47567.30859	46792.58984	46986.73438	45717.89844	2075.681396	45390.82813	46622.86719	46601.20313	48074.10938	46651.73438	47989.50781	47037.63672	47749.70313	48321.22656	48874.71094	47431.57813	47037.27344	47167.08984	48820.46094	47176.54688	47598.61719	48530.01563	46259.48438	47983.13672	47899.95313	48409.26563
677.511414	43035.80078	43445.26563	42768.55859	41839.75	44038.12109	43671.17188	44384.68359	46191.89063	45000.77734	44735.22656	44757.24219	44396.65234	44742.71484	44784.96484	44880.03906	44328.40625	45189.8125	45049.74609	45467.67188	43831.93359	44796.45313	45146.63672	44511.57813	44703.04688	45083.20313	45936.30859	45653.64063	46026.49609	44861.03906	45330.53906	44359.42188	45044.35156	46751.39063	45908.47656	45962.25781	44351.3125	45249.50781	45452.44531	45797.58594	45832.46875	46010.88281	868.5623169	44183.19531	45904.74609	3422.558105	44947.87891	47337.05078	45816.77734	46570.04297	47487.64453	46761.22266	47156.41406	46058.10156	47454.50781	46671.34766	46850.97266	45642.82031	2076.503906	45259.24609	46494.00781	46484.17969	47963.99609	46522.32422	47873.47266	46917.83203	47645.96484	48186.69531	48747.61719	47354.41016	46904.12109	47061.24609	48668.29297	47066.11328	47527.22656	48387.00391	46178.28516	47893.76172	47809.58594	48264.98047
677.860229	42927.51172	43327.29297	42643.31641	41719.80078	43921.49609	43555.82031	44274.11719	46057.82422	44853.38672	44581.36328	44677.92969	44314.11719	44595.69922	44689.66016	44753.03906	44256.79297	45036.33203	44930.74609	45333.76172	43744.27344	44701.29297	45036.06641	44390.97266	44573.42969	44952.64844	45800.91406	45542.69141	45888.76172	44729.94922	45191.73047	44213.65234	44947.50391	46593.84766	45756.19141	45846.96094	44204.11719	45082.39844	45358.91016	45684.21094	45710.64844	45904.55859	869.2980347	44049.74219	45760.08984	3403.015137	44831.5625	47182.64063	45690.52734	46445.03125	47311.41797	46662.16797	47018.85547	45932.85938	47348.58984	46537.21875	46712.42969	45528.75781	2069.438965	45133.90234	46365.66797	46357.73047	47843.96484	46393.71484	47703.85938	46762.18359	47504.90234	48069.76172	48600.48047	47230.55859	46775.59375	46937.92969	48520.17969	46955.57422	47357.80469	48262.57031	46028.10547	47773.25	47737.39063	48147.66406
678.208984	42895.14844	43299.75	42630.17969	41700.38281	43897.79688	43495.78906	44242.52344	46033.60156	44797.64844	44565.3125	44631.91406	44255.66016	44560.87891	44642.61328	44747.48438	44241.58594	45001.28125	44919.67969	45324.26563	43725.69531	44652.42188	45017.90625	44359.32031	44538.08594	44921.38281	45801.29688	45517.3125	45878.76953	44702.13281	45166.03125	44184.97266	44894.41016	46573.83203	45731.00391	45814.92969	44185.55469	45049.69531	45313.66406	45629.89063	45679.74219	45833.37891	874.8822632	44030.94141	45731.61328	3400.765869	44820.90234	47157.36328	45645.78516	46414.09375	47238.50391	46641.20313	47000.69922	45889.91797	47293.48047	46515.41016	46661.20703	45491.56641	2075.448975	45075.07422	46324.25391	46305.94922	47812.91797	46361.02734	47686.26563	46748.08203	47523.90625	48039.70313	48557.12891	47202.8125	46717.30078	46898.46875	48483.39063	46961.39453	47337.07813	48225.01172	46003.62109	47740.48438	47730.45313	48126.67188
678.557678	42873.01172	43254.8125	42584.41406	41642.90234	43878.71094	43438.64844	44191.07813	46003.10938	44721.03906	44540.58984	44589.39063	44190.59375	44504.07813	44615.86719	44677.50781	44216.42969	44931.13281	44863.20313	45291.80469	43652.25	44634.58594	44973.5625	44326.76172	44500.27344	44852.76172	45721.48047	45479.15625	45833.52734	44641.39844	45125.69531	44110.44531	44844.35938	46526.5625	45669.10156	45785.10547	44104.78906	44975.10547	45222.3125	45597.01563	45669.73047	45818.67188	886.2041626	44013.42188	45687.41016	3403.009277	44802.21875	47147.54297	45637.65234	46392.37109	47200.35547	46583.57422	46921.92578	45843.60547	47249.96875	46475.91797	46646.26953	45406.66016	2081.069824	45049.14063	46274.33203	46273.17188	47795.69141	46327.67188	47634.30078	46719.48047	47517.70703	47993.55078	48521.21484	47125.77734	46689.04297	46846.54297	48440.375	46933.83203	47282.22266	48193.98047	45965.14453	47688.60547	47688.00391	48124.08984
678.906372	42805.51563	43180.90234	42521.13281	41571.86328	43782.4375	43377.82422	44126.60938	45892.35938	44689.92188	44504.15234	44470.15234	44069.33984	44433.74609	44488.87109	44609.60547	44140.57031	44852.37109	44805.21484	45219.59375	43534.99219	44544.00781	44915.09375	44251.29688	44422.10547	44763.82813	45631.13281	45394.53906	45764.55469	44556.21875	45062.6875	44020.25	44746.07813	46456.01563	45575.67969	45669.1875	44017.05859	44948.43359	45135.98438	45519.64063	45601.01563	45752.1875	878.37677	43943.59375	45601.84375	3407.276611	44702.58203	47060.25781	45587.62891	46324.88281	47148.48438	46503.47266	46846.14453	45754.66016	47137.85156	46386.67578	46606.82031	45327.55469	2081.752197	44970.77344	46226.28125	46209.46875	47753.40625	46254.86328	47603.66406	46650.9375	47455.90625	47938.10938	48462.14453	47084.88281	46634.58203	46819.09375	48361.82031	46845.94141	47251.35156	48144.24219	45945.69141	47627.11328	47585.30078	48084.96094
679.254944	42663.44531	43038.63672	42396.10938	41433.07031	43652.83984	43271.08594	44006.96484	45787.28125	44618.82031	44377.53906	44347.76172	43960.83594	44312.28906	44362.35547	44448.03125	44027.87109	44743.27344	44711.23047	45063	43397.88281	44465.17969	44768.62109	44156	44325.3125	44663.66406	45499.64844	45269.89063	45640.63281	44450.23047	44972.49609	43864.99609	44645.33984	46323.32031	45438.34375	45563.32422	43918.96484	44827.85547	45005.44922	45422.04297	45496.3125	45628.375	874.0026855	43795.21875	45469.89063	3408.943604	44600.22656	46947.625	45461.73438	46208.69531	47031.99219	46355.89453	46732.48828	45645.41406	47004.25781	46270.4375	46490.32813	45209.98828	2080.986572	44847.0625	46101.78516	46108.6875	47646.88281	46140.46875	47480.8125	46514.44141	47309.78906	47798.03516	48346.85156	46935.1875	46518.58594	46713.16016	48247.91016	46696.17969	47128.69531	48050.07031	45804.59766	47509.26563	47438.69531	47933.08594
679.603638	42591.53906	42970.27344	42319.33203	41390.23438	43544.45703	43176.33594	43944.69141	45688.67578	44560.13281	44284.46094	44259.67969	43876.01563	44245.08594	44280.44141	44358.25781	43941.17969	44699.96875	44639.61719	44971.34375	43299.79688	44356.84766	44675.73438	44066.57031	44212.45703	44607.625	45453.50391	45180.31641	45566.07031	44333.66406	44866.09375	43780.17969	44555.39453	46258.53906	45366.42578	45486.14453	43860.61328	44746.22656	44976.60156	45307.64063	45400.48828	45546.05859	867.7489624	43690.12109	45383.05859	3401.450195	44538.00391	46855.96484	45327.80078	46102.76953	46939.91797	46313.74219	46641.32422	45581.82422	46931.08984	46177.25391	46405.73828	45160.53516	2065.928955	44741.67578	46013.87891	46021.61719	47562.26172	46031.10156	47408.91406	46442.42969	47180.45703	47708.32422	48267.57422	46848.00781	46392.94531	46634.24609	48166.29297	46606.32422	47007.30469	47951.00391	45701.61328	47413.03516	47356.10547	47808.74219
679.952087	42534.51953	42932.63281	42313.98828	41352.96484	43528.18359	43202.76172	43904.83984	45673.62109	44507.26172	44211.41016	44247.76953	43848.98828	44251.875	44280.07422	44368.16016	43898.67578	44712.66016	44589.3125	44937.29688	43293.84766	44312.14453	44632.72266	44049.56641	44172.66016	44578.48047	45461.19922	45146.22266	45566.61328	44304.19141	44814.26563	43775.01563	44546.87891	46245.26953	45331.35547	45465.78516	43826.30859	44676.27734	44942.99609	45292.23828	45373.44141	45497.82422	880.7506104	43651.17969	45338.57422	3406.465332	44526.58594	46808.19531	45282.92969	46061.44141	46905.27344	46277.21484	46597.76953	45562.10156	46954.64844	46173.31641	46374.44141	45144.91406	2074.746338	44734.70703	45979.84766	46024.97266	47504.55078	46021.39453	47384.80469	46416.21094	47158.24609	47659.69922	48224.33594	46797.23828	46349.87109	46565.19141	48133.42578	46607.66797	46951.41406	47903.97656	45637.89844	47410.56641	47333.26953	47764.50391
680.300598	42437.41016	42867.25	42204.60547	41253.62891	43439.55469	43072.64844	43835.92188	45557.72266	44397.32813	44102.22266	44173.25	43763.27344	44176.55469	44211.9375	44307.53516	43822.14063	44636.40625	44505.97266	44875.87891	43227.95313	44211.32031	44582.20703	43916.20313	44106.14844	44496.60938	45406.75781	45069.04688	45494.53125	44237.06641	44743.0625	43723.61328	44438.63281	46168.66016	45276.03516	45351.91016	43708.67188	44615.69531	44876.41016	45199.60938	45288.26563	45402.60156	881.4035034	43558.6875	45250.83594	3392.969482	44393.52344	46720.44531	45185.30078	45988.91406	46819.0625	46172.26953	46512.29688	45456.33203	46867.07031	46082.53125	46256.49219	45052.19141	2072.25708	44627.30078	45887.48828	45937.26953	47382.97656	45950.13281	47294.03125	46333.84766	47039.89063	47565.83203	48141.42188	46714.80469	46250.94141	46481.48828	48019.58203	46535.875	46851.54688	47810.60156	45556.91016	47315.51563	47262.08203	47685.14453
680.649048	42360.12891	42816.08984	42166.36328	41192.69922	43417.33594	43037.11719	43796.48047	45504.77734	44351.97266	44038.35547	44099.30469	43697.53516	44133.26953	44137.33984	44255.64844	43755.19922	44576.52344	44400.80469	44807.45703	43183.25391	44140.52734	44542.53516	43844.44141	44046.92969	44455.85156	45309.88672	45026.33984	45452.35547	44175.95703	44724.41406	43676.38672	44421.37891	46122.72656	45223.63281	45306.66797	43671.60547	44591.09766	44832.53516	45186.91406	45246.91406	45353.49609	884.9290771	43552.21484	45207.41797	3384.580811	44346.92578	46648.08203	45160.17188	45986.17188	46750.30859	46069.99609	46496.15625	45402.22266	46823.94141	46021.19141	46199.80078	44999.41016	2082.049561	44593.96875	45839.82813	45874.94922	47332.34375	45935.65625	47246.55078	46286.06641	47035.99609	47496.60938	48091.9375	46644.51953	46226.41797	46427.04297	47957.30078	46489.28125	46820.875	47765.8125	45479.8125	47268.90234	47185.79688	47621.80859
680.997437	42241.48047	42644.49609	42021.24609	41091.00781	43307.55078	42818.34766	43621.05859	45376.70313	44216.40234	43930.97266	43948.12891	43559.85547	43981.76563	43978.27734	44077.76563	43610.52734	44398.55078	44219.77734	44666.73438	43026.4375	44019.76953	44374.60547	43648.06641	43888.71875	44300.79688	45132.34766	44888.15625	45284.79297	44020.95703	44577.81641	43510.85547	44239.86328	45936.87109	45056.99609	45193.70313	43547.43359	44446.36328	44687.15234	45070.64063	45099.80859	45232.3125	876.8619385	43411.22266	45072.80078	3358.772217	44202.9375	46518.44141	45020.45703	45863.78516	46606.11328	45936.15625	46333.71875	45238.44922	46653.01172	45871.04297	46026.98828	44853.32422	2078.637939	44421.72266	45711.51563	45705.625	47184.625	45774.51953	47129.06641	46180.80078	46880.48828	47349.49609	47981.17188	46504.28516	46090.51953	46305.23828	47836.19922	46318.23828	46682.30078	47628.77734	45312.40234	47081.82813	47020	47459.06641
681.345825	42167.96484	42529.62109	41968.67578	41004.03516	43238.53125	42744.17578	43510.58203	45286.5	44088.29297	43853.50391	43862.5	43477.74609	43895.375	43880.19922	43977.23047	43497.26563	44305.79688	44102.24609	44590.40234	42933.27734	43930.93359	44272.51172	43594.70703	43792.37109	44195.01172	45004.82813	44795.98047	45181.49609	43899.66797	44452.75	43409.88672	44152.12109	45828.56641	44925.28125	45108.47266	43452.80859	44328.48828	44602.69141	44997.82422	45004.82422	45157.875	877.2352295	43351.33984	44979.32031	3353.888672	44136.12109	46434.65625	44946.40625	45777.84375	46514.3125	45867.6875	46224.96875	45149.38672	46575.94922	45782.41406	45935.59375	44790.4375	2078.034424	44350.85156	45614.80469	45612.98047	47142.70313	45676.63672	47038.45313	46109.33984	46812.48438	47253	47873.82422	46471.21094	45992.49219	46220.94922	47740.90625	46230.1875	46598.83594	47550.05469	45231.98438	47022.29688	46941.53125	47362.91406
681.694092	42087.99609	42392.32031	41853.05859	40908.09766	43126.08594	42648.14453	43381.85156	45202.89453	43968.80859	43774.11328	43789.39453	43405.48047	43754.83203	43783.82422	43882.05078	43420.73828	44186.44531	44040.30469	44498.41016	42856.29297	43863.19141	44183.84766	43536.58203	43685.95703	44094.32031	44941.80859	44722.28906	45037.59766	43835.27344	44359.36328	43337.43359	44032.51953	45722.00781	44849.01953	44995.12109	43342.55859	44199.19922	44488.75781	44896.53906	44885.89453	45066.18359	874.1008911	43220.63672	44878.42969	3347.546631	44044.35156	46368.55469	44839.47656	45641.27734	46422.85547	45781.16797	46086.96094	45042.01172	46466.14453	45681.64453	45805.50781	44684.10156	2077.053955	44217.25391	45515.05078	45500.91016	47012.64453	45565.74219	46890.21094	46008.74609	46658.42578	47144.54297	47765.21484	46339.91797	45880.82031	46103.52734	47640.42969	46104.91406	46508.67969	47440.33203	45163.29297	46924.47656	46867.86328	47268.31641
682.042358	41999.40234	42343.65234	41733.95703	40806.3125	43023.05469	42583.57813	43336.83203	45093.34375	43886.07422	43664.55078	43700.57813	43335.06641	43682.19141	43677.80859	43810.16016	43351.73828	44102.23047	43981.69141	44380.04688	42767.41016	43750.80859	44084.0625	43507.63672	43605.19141	44040.82813	44895.98047	44621.94141	44939.04688	43772.02734	44290.90625	43266.34375	43969.16016	45663.06641	44806.92188	44867.96484	43260.74219	44134.41016	44412.19141	44804.71484	44790.38672	44957.66406	881.1489258	43141.53516	44788.23828	3358.027588	43990.60156	46291.06641	44774.09766	45532.89063	46379.33594	45693.34766	46018.76563	44975.46875	46415.51563	45576.62891	45711.15625	44595.51953	2063.324463	44162.72266	45411.14453	45402.01953	46950.30469	45490.91016	46756.76953	45912.39453	46603.84375	47075.58203	47667.45703	46241.49219	45766.96094	45984.01563	47562.42188	46025.17578	46422.10156	47352.125	45105.25	46855.39453	46827.88281	47197.57031
682.390503	41946.00781	42287.24609	41664.47656	40746.98438	42932.50781	42522.51172	43272.76563	45017.80469	43838.25	43596.45313	43601	43232.05859	43634.29297	43615.96875	43721.35938	43258.82031	43986.14844	43897.63672	44325.875	42702.45313	43637.4375	44005.10156	43419.27344	43503.97656	43934.5	44803.33594	44526.40234	44878.625	43699.71094	44191.10547	43163.84375	43876.82422	45593.88281	44743.77344	44744.79297	43182.10938	44020.4375	44303.76172	44710.71484	44681.94922	44879.77734	884.6983643	43026.25781	44670.80859	3359.467285	43869.54297	46213.89063	44695.04297	45415.94531	46313.50781	45619.55859	45942.01563	44917.99609	46338.18359	45493.21484	45655.74219	44531.63672	2064.560303	44083.125	45327.57813	45365.35547	46839.72656	45411.35156	46678.04688	45782.89844	46498.30859	47032.18359	47612.40234	46138.08984	45700.375	45881.69531	47492.73438	45941.83594	46316.54688	47263.49609	44997.04688	46759.04688	46737.77344	47136.82422
682.738831	41819.97266	42193.41016	41583.61719	40627.47266	42864.31641	42389.86328	43160.62891	44887.24219	43732.39453	43512.28516	43479.36719	43117.93359	43574.56641	43536.58203	43636.36719	43154.82031	43920.83594	43770.13672	44223.85547	42570.32422	43540.17969	43878.37891	43299.41016	43451.62891	43836.88672	44699.81641	44404.00781	44822.28516	43620.24219	44099.16016	43052.38281	43762.01953	45491.55469	44619.69922	44655.83594	43070.94531	43954.12891	44200.53516	44585.63672	44588.80469	44776.83594	890.5831909	42945.45703	44576.74219	3365.576904	43706.66016	46070.98047	44599.37891	45325.67578	46198.80469	45525.23828	45854.85156	44843.55859	46229.17969	45375.33203	45585.48828	44419.14453	2069.075928	44007.91016	45209.46094	45273.08984	46746.77344	45300.41016	46630.17969	45675.20703	46429.48828	46959.94141	47538.46094	46088.54297	45607.13281	45802.83984	47424.72266	45862.96094	46171.73047	47189.99219	44913.39844	46676.10547	46632.12109	47050.59766
683.086853	41734.83984	42117.58984	41524.60547	40542.28906	42763.85156	42299.97266	43078.67578	44812.98828	43644.29297	43414.89063	43411.86719	43012.58203	43484.81641	43445.12891	43568.52344	43028.26953	43839.84766	43699.41797	44157.12109	42522.10156	43459.04297	43823.33984	43216.41406	43387.23438	43743.42969	44599.30469	44354.84766	44755.48828	43515.72266	44016.89453	42987.65234	43683.95703	45423.19141	44512.30859	44571.79297	42989.55859	43899.98047	44124.70703	44496.95703	44500.82031	44700.15234	886.7869873	42888.24219	44503.34766	3347.672119	43615.37109	45962.27734	44532.4375	45242.5625	46069.35547	45476.09766	45790.78516	44762.875	46101.8125	45293.94922	45508.44922	44336.66797	2088.439209	43879.8125	45116.69141	45206.73047	46632.10547	45220.10547	46549.60938	45598.55859	46312.09766	46877.90625	47468.04297	46028.10547	45546.26953	45735.01172	47329.42188	45751.71484	46100.01953	47095.38672	44835.09766	46558.9375	46516.88672	46967.20703
